RECORDING_SESSION_LABEL,Participant,Time,Dutch_proficiency,English_proficiency,IA_LABEL,IA_DURATION,IA_DWELL_TIME,IA_DWELL_TIME_.,TRIAL_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIXATION_.,IA_FIXATION_COUNT,IA_SKIP,TRIAL_FIXATION_COUNT,TRIAL_TOTAL_VISITED_IA_COUNT,TRIAL_IA_COUNT,Frequency_TGP,Frequency_Corpora,Score,Categorical_score
sub_208,8,2,67,75,mijn zielsverwant,2970,0,0,944434,308,4e-4,1,1,2742,404,3041,7,104,2,1
sub_208,8,2,67,75,mijn zielsverwant,2600,0,0,944434,.,0,0,1,2742,404,3041,7,104,2,1
sub_208,8,2,67,75,mijn zielsverwant,2880,0,0,944434,210,4e-4,1,1,2742,404,3041,7,104,2,1
sub_208,8,2,67,75,mijn zielsverwant,2540,0,0,944434,.,0,0,1,2742,404,3041,7,104,2,1
sub_208,8,2,67,75,de goeie plek,2940,0,0,944434,.,0,0,1,2742,404,3041,21,270,4,2
sub_208,8,2,67,75,de goeie plek,2980,0,0,944434,.,0,0,1,2742,404,3041,21,270,4,2
sub_208,8,2,67,75,de slechte plek,2640,0,0,944434,.,0,0,1,2742,404,3041,15,139,4,2
sub_208,8,2,67,75,het spijt me,2910,0,0,944434,142,0.0022,6,1,2742,404,3041,11,9737,4,2
sub_208,8,2,67,75,het spijt me,2200,0,0,944434,.,0,0,1,2742,404,3041,11,9737,4,2
sub_208,8,2,67,75,het spijt me,4180,0,0,944434,.,0,0,1,2742,404,3041,11,9737,4,2
sub_208,8,2,67,75,ik weet niet,1960,0,0,944434,.,0,0,1,2742,404,3041,NA,NA,NA,NA
sub_208,8,2,67,75,ik weet niet,1640,0,0,944434,330,4e-4,1,1,2742,404,3041,NA,NA,NA,NA
sub_208,8,2,67,75,je hebt gelijk,3210,0,0,944434,.,0,0,1,2742,404,3041,5,17746,2,1
sub_208,8,2,67,75,je hebt gelijk,2870,0,0,944434,162,4e-4,1,1,2742,404,3041,5,17746,2,1
sub_208,8,2,67,75,ik hou van je,1010,0,0,944434,.,0,0,1,2742,404,3041,4,3476,3,2
sub_208,8,2,67,75,ik hou van je,1810,0,0,944434,.,0,0,1,2742,404,3041,4,3476,3,2
sub_208,8,2,67,75,ik hou van je,2870,0,0,944434,.,0,0,1,2742,404,3041,4,3476,3,2
sub_208,8,2,67,75,ik dacht dat,1830,0,0,944434,.,0,0,1,2742,404,3041,7,65317,2,1
sub_209,9,2,49,58,mijn zielsverwant,3640,0,0,910410,.,0,0,1,3449,890,3041,7,104,2,1
sub_209,9,2,49,58,mijn zielsverwant,2970,178,2e-4,910410,178,0.0014,5,0,3449,890,3041,7,104,2,1
sub_209,9,2,49,58,mijn zielsverwant,2600,0,0,910410,.,0,0,1,3449,890,3041,7,104,2,1
sub_209,9,2,49,58,mijn zielsverwant,2880,0,0,910410,228,6e-4,2,1,3449,890,3041,7,104,2,1
sub_209,9,2,49,58,mijn zielsverwant,2540,0,0,910410,.,0,0,1,3449,890,3041,7,104,2,1
sub_209,9,2,49,58,de goeie plek,2940,0,0,910410,148,3e-4,1,1,3449,890,3041,21,270,2,1
sub_209,9,2,49,58,de goeie plek,2980,0,0,910410,.,0,0,1,3449,890,3041,21,270,2,1
sub_209,9,2,49,58,de slechte plek,2640,0,0,910410,.,0,0,1,3449,890,3041,15,139,2,1
sub_209,9,2,49,58,het spijt me,2910,0,0,910410,224,3e-4,1,1,3449,890,3041,11,9737,1,1
sub_209,9,2,49,58,het spijt me,2200,0,0,910410,.,0,0,1,3449,890,3041,11,9737,1,1
sub_209,9,2,49,58,het spijt me,4180,0,0,910410,.,0,0,1,3449,890,3041,11,9737,1,1
sub_209,9,2,49,58,ik weet niet,1960,0,0,910410,.,0,0,1,3449,890,3041,NA,NA,NA,NA
sub_209,9,2,49,58,ik weet niet,1640,0,0,910410,.,0,0,1,3449,890,3041,NA,NA,NA,NA
sub_209,9,2,49,58,je hebt gelijk,3210,0,0,910410,195,9e-4,3,1,3449,890,3041,5,17746,2,1
sub_209,9,2,49,58,je hebt gelijk,2870,0,0,910410,.,0,0,1,3449,890,3041,5,17746,2,1
sub_209,9,2,49,58,ik hou van je,1010,0,0,910410,67,9e-4,3,1,3449,890,3041,4,3476,3,2
sub_209,9,2,49,58,ik hou van je,1810,0,0,910410,.,0,0,1,3449,890,3041,4,3476,3,2
sub_209,9,2,49,58,ik hou van je,2870,236,3e-4,910410,826,6e-4,2,0,3449,890,3041,4,3476,3,2
sub_209,9,2,49,58,ik dacht dat,1830,0,0,910410,.,0,0,1,3449,890,3041,7,65317,1,1
sub_211,11,2,38,70,mijn zielsverwant,3640,0,0,1131530,.,0,0,1,3285,255,3041,7,104,1,1
sub_211,11,2,38,70,mijn zielsverwant,2970,0,0,1131530,.,0,0,1,3285,255,3041,7,104,1,1
sub_211,11,2,38,70,mijn zielsverwant,2600,0,0,1131530,.,0,0,1,3285,255,3041,7,104,1,1
sub_211,11,2,38,70,mijn zielsverwant,2880,0,0,1131530,.,0,0,1,3285,255,3041,7,104,1,1
sub_211,11,2,38,70,mijn zielsverwant,2540,0,0,1131530,.,0,0,1,3285,255,3041,7,104,1,1
sub_211,11,2,38,70,de goeie plek,2940,0,0,1131530,.,0,0,1,3285,255,3041,21,270,1,1
sub_211,11,2,38,70,de goeie plek,2980,0,0,1131530,.,0,0,1,3285,255,3041,21,270,1,1
sub_211,11,2,38,70,de slechte plek,2640,0,0,1131530,.,0,0,1,3285,255,3041,15,139,2,1
sub_211,11,2,38,70,het spijt me,2910,0,0,1131530,.,0,0,1,3285,255,3041,11,9737,2,1
sub_211,11,2,38,70,het spijt me,2200,0,0,1131530,.,0,0,1,3285,255,3041,11,9737,2,1
sub_211,11,2,38,70,het spijt me,4180,0,0,1131530,204,3e-4,1,1,3285,255,3041,11,9737,2,1
sub_211,11,2,38,70,ik weet niet,1960,0,0,1131530,115,3e-4,1,1,3285,255,3041,NA,NA,NA,NA
sub_211,11,2,38,70,ik weet niet,1640,0,0,1131530,.,0,0,1,3285,255,3041,NA,NA,NA,NA
sub_211,11,2,38,70,je hebt gelijk,3210,0,0,1131530,.,0,0,1,3285,255,3041,5,17746,2,1
sub_211,11,2,38,70,je hebt gelijk,2870,0,0,1131530,.,0,0,1,3285,255,3041,5,17746,2,1
sub_211,11,2,38,70,ik hou van je,1010,0,0,1131530,.,0,0,1,3285,255,3041,4,3476,3,2
sub_211,11,2,38,70,ik hou van je,1810,0,0,1131530,.,0,0,1,3285,255,3041,4,3476,3,2
sub_211,11,2,38,70,ik hou van je,2870,0,0,1131530,.,0,0,1,3285,255,3041,4,3476,3,2
sub_211,11,2,38,70,ik dacht dat,1830,0,0,1131530,.,0,0,1,3285,255,3041,7,65317,2,1
sub_2152,15,2,70,70,mijn zielsverwant,3640,0,0,1025190,.,0,0,1,2535,181,3041,7,104,1,1
sub_2152,15,2,70,70,mijn zielsverwant,2970,0,0,1025190,.,0,0,1,2535,181,3041,7,104,1,1
sub_2152,15,2,70,70,mijn zielsverwant,2600,0,0,1025190,.,0,0,1,2535,181,3041,7,104,1,1
sub_2152,15,2,70,70,mijn zielsverwant,2880,0,0,1025190,.,0,0,1,2535,181,3041,7,104,1,1
sub_2152,15,2,70,70,mijn zielsverwant,2540,0,0,1025190,.,0,0,1,2535,181,3041,7,104,1,1
sub_2152,15,2,70,70,de goeie plek,2940,0,0,1025190,.,0,0,1,2535,181,3041,21,270,1,1
sub_2152,15,2,70,70,de goeie plek,2980,0,0,1025190,.,0,0,1,2535,181,3041,21,270,1,1
sub_2152,15,2,70,70,de slechte plek,2640,0,0,1025190,.,0,0,1,2535,181,3041,15,139,2,1
sub_2152,15,2,70,70,het spijt me,2910,0,0,1025190,.,0,0,1,2535,181,3041,11,9737,2,1
sub_2152,15,2,70,70,het spijt me,2200,0,0,1025190,.,0,0,1,2535,181,3041,11,9737,2,1
sub_2152,15,2,70,70,het spijt me,4180,0,0,1025190,158,4e-4,1,1,2535,181,3041,11,9737,2,1
sub_2152,15,2,70,70,ik weet niet,1960,0,0,1025190,69,4e-4,1,1,2535,181,3041,NA,NA,NA,NA
sub_2152,15,2,70,70,ik weet niet,1640,0,0,1025190,.,0,0,1,2535,181,3041,NA,NA,NA,NA
sub_2152,15,2,70,70,je hebt gelijk,3210,0,0,1025190,.,0,0,1,2535,181,3041,5,17746,2,1
sub_2152,15,2,70,70,je hebt gelijk,2870,0,0,1025190,.,0,0,1,2535,181,3041,5,17746,2,1
sub_2152,15,2,70,70,ik hou van je,1010,0,0,1025190,.,0,0,1,2535,181,3041,4,3476,4,2
sub_2152,15,2,70,70,ik hou van je,1810,0,0,1025190,.,0,0,1,2535,181,3041,4,3476,4,2
sub_2152,15,2,70,70,ik hou van je,2870,0,0,1025190,.,0,0,1,2535,181,3041,4,3476,4,2
sub_2152,15,2,70,70,ik dacht dat,1830,0,0,1025190,.,0,0,1,2535,181,3041,7,65317,1,1
sub_202,17,2,57,70,mijn zielsverwant,3640,0,0,1143782,.,0,0,1,3200,707,3041,7,104,2,1
sub_202,17,2,57,70,mijn zielsverwant,2970,0,0,1143782,.,0,0,1,3200,707,3041,7,104,2,1
sub_202,17,2,57,70,mijn zielsverwant,2600,0,0,1143782,.,0,0,1,3200,707,3041,7,104,2,1
sub_202,17,2,57,70,mijn zielsverwant,2880,0,0,1143782,160,6e-4,2,1,3200,707,3041,7,104,2,1
sub_202,17,2,57,70,mijn zielsverwant,2540,0,0,1143782,.,0,0,1,3200,707,3041,7,104,2,1
sub_202,17,2,57,70,de goeie plek,2940,0,0,1143782,.,0,0,1,3200,707,3041,21,270,4,2
sub_202,17,2,57,70,de goeie plek,2980,0,0,1143782,65,6e-4,2,1,3200,707,3041,21,270,4,2
sub_202,17,2,57,70,de slechte plek,2640,0,0,1143782,.,0,0,1,3200,707,3041,15,139,4,2
sub_202,17,2,57,70,het spijt me,2910,0,0,1143782,.,0,0,1,3200,707,3041,11,9737,2,1
sub_202,17,2,57,70,het spijt me,2200,0,0,1143782,.,0,0,1,3200,707,3041,11,9737,2,1
sub_202,17,2,57,70,het spijt me,4180,0,0,1143782,.,0,0,1,3200,707,3041,11,9737,2,1
sub_202,17,2,57,70,ik weet niet,1960,0,0,1143782,.,0,0,1,3200,707,3041,NA,NA,NA,NA
sub_202,17,2,57,70,ik weet niet,1640,0,0,1143782,280,6e-4,2,1,3200,707,3041,NA,NA,NA,NA
sub_202,17,2,57,70,je hebt gelijk,3210,0,0,1143782,.,0,0,1,3200,707,3041,5,17746,2,1
sub_202,17,2,57,70,je hebt gelijk,2870,0,0,1143782,.,0,0,1,3200,707,3041,5,17746,2,1
sub_202,17,2,57,70,ik hou van je,1010,0,0,1143782,.,0,0,1,3200,707,3041,4,3476,4,2
sub_202,17,2,57,70,ik hou van je,1810,0,0,1143782,29,3e-4,1,1,3200,707,3041,4,3476,4,2
sub_202,17,2,57,70,ik hou van je,2870,0,0,1143782,150,3e-4,1,1,3200,707,3041,4,3476,4,2
sub_202,17,2,57,70,ik dacht dat,1830,0,0,1143782,.,0,0,1,3200,707,3041,7,65317,2,1
sub_218,18,2,54,72,mijn zielsverwant,3640,0,0,1073868,.,0,0,1,3865,156,3041,7,104,1,1
sub_218,18,2,54,72,mijn zielsverwant,2970,0,0,1073868,.,0,0,1,3865,156,3041,7,104,1,1
sub_218,18,2,54,72,mijn zielsverwant,2600,0,0,1073868,.,0,0,1,3865,156,3041,7,104,1,1
sub_218,18,2,54,72,mijn zielsverwant,2880,0,0,1073868,.,0,0,1,3865,156,3041,7,104,1,1
sub_218,18,2,54,72,mijn zielsverwant,2540,0,0,1073868,.,0,0,1,3865,156,3041,7,104,1,1
sub_218,18,2,54,72,de goeie plek,2940,0,0,1073868,.,0,0,1,3865,156,3041,21,270,1,1
sub_218,18,2,54,72,de goeie plek,2980,0,0,1073868,.,0,0,1,3865,156,3041,21,270,1,1
sub_218,18,2,54,72,de slechte plek,2640,0,0,1073868,.,0,0,1,3865,156,3041,15,139,2,1
sub_218,18,2,54,72,het spijt me,2910,0,0,1073868,.,0,0,1,3865,156,3041,11,9737,1,1
sub_218,18,2,54,72,het spijt me,2200,0,0,1073868,.,0,0,1,3865,156,3041,11,9737,1,1
sub_218,18,2,54,72,het spijt me,4180,0,0,1073868,156,3e-4,1,1,3865,156,3041,11,9737,1,1
sub_218,18,2,54,72,ik weet niet,1960,0,0,1073868,246,3e-4,1,1,3865,156,3041,NA,NA,NA,NA
sub_218,18,2,54,72,ik weet niet,1640,0,0,1073868,.,0,0,1,3865,156,3041,NA,NA,NA,NA
sub_218,18,2,54,72,je hebt gelijk,3210,0,0,1073868,.,0,0,1,3865,156,3041,5,17746,2,1
sub_218,18,2,54,72,je hebt gelijk,2870,0,0,1073868,.,0,0,1,3865,156,3041,5,17746,2,1
sub_218,18,2,54,72,ik hou van je,1010,0,0,1073868,.,0,0,1,3865,156,3041,4,3476,4,2
sub_218,18,2,54,72,ik hou van je,1810,0,0,1073868,.,0,0,1,3865,156,3041,4,3476,4,2
sub_218,18,2,54,72,ik hou van je,2870,0,0,1073868,.,0,0,1,3865,156,3041,4,3476,4,2
sub_218,18,2,54,72,ik dacht dat,1830,0,0,1073868,.,0,0,1,3865,156,3041,7,65317,2,1
sub_219,19,2,45,42,mijn zielsverwant,3640,126,2e-4,810596,126,3e-4,1,0,3292,804,3041,7,104,2,1
sub_219,19,2,45,42,mijn zielsverwant,2970,0,0,810596,248,3e-4,1,1,3292,804,3041,7,104,2,1
sub_219,19,2,45,42,mijn zielsverwant,2600,0,0,810596,.,0,0,1,3292,804,3041,7,104,2,1
sub_219,19,2,45,42,mijn zielsverwant,2880,152,2e-4,810596,103,3e-4,1,0,3292,804,3041,7,104,2,1
sub_219,19,2,45,42,mijn zielsverwant,2540,0,0,810596,.,0,0,1,3292,804,3041,7,104,2,1
sub_219,19,2,45,42,de goeie plek,2940,0,0,810596,300,9e-4,3,1,3292,804,3041,21,270,1,1
sub_219,19,2,45,42,de goeie plek,2980,0,0,810596,.,0,0,1,3292,804,3041,21,270,1,1
sub_219,19,2,45,42,de slechte plek,2640,0,0,810596,.,0,0,1,3292,804,3041,15,139,1,1
sub_219,19,2,45,42,het spijt me,2910,0,0,810596,.,0,0,1,3292,804,3041,11,9737,1,1
sub_219,19,2,45,42,het spijt me,2200,0,0,810596,.,0,0,1,3292,804,3041,11,9737,1,1
sub_219,19,2,45,42,het spijt me,4180,0,0,810596,116,3e-4,1,1,3292,804,3041,11,9737,1,1
sub_219,19,2,45,42,ik weet niet,1960,0,0,810596,.,0,0,1,3292,804,3041,NA,NA,NA,NA
sub_219,19,2,45,42,ik weet niet,1640,0,0,810596,.,0,0,1,3292,804,3041,NA,NA,NA,NA
sub_219,19,2,45,42,je hebt gelijk,3210,0,0,810596,.,0,0,1,3292,804,3041,5,17746,1,1
sub_219,19,2,45,42,je hebt gelijk,2870,0,0,810596,.,0,0,1,3292,804,3041,5,17746,1,1
sub_219,19,2,45,42,ik hou van je,1010,0,0,810596,.,0,0,1,3292,804,3041,4,3476,2,1
sub_219,19,2,45,42,ik hou van je,1810,0,0,810596,.,0,0,1,3292,804,3041,4,3476,2,1
sub_219,19,2,45,42,ik hou van je,2870,0,0,810596,.,0,0,1,3292,804,3041,4,3476,2,1
sub_219,19,2,45,42,ik dacht dat,1830,0,0,810596,.,0,0,1,3292,804,3041,7,65317,2,1
sub_220,20,2,52,62,mijn zielsverwant,3640,0,0,1059116,222,8e-4,3,1,3971,493,3041,7,104,2,1
sub_220,20,2,52,62,mijn zielsverwant,2970,0,0,1059116,246,3e-4,1,1,3971,493,3041,7,104,2,1
sub_220,20,2,52,62,mijn zielsverwant,2600,0,0,1059116,.,0,0,1,3971,493,3041,7,104,2,1
sub_220,20,2,52,62,mijn zielsverwant,2880,0,0,1059116,226,3e-4,1,1,3971,493,3041,7,104,2,1
sub_220,20,2,52,62,mijn zielsverwant,2540,0,0,1059116,.,0,0,1,3971,493,3041,7,104,2,1
sub_220,20,2,52,62,de goeie plek,2940,0,0,1059116,43,8e-4,3,1,3971,493,3041,21,270,2,1
sub_220,20,2,52,62,de goeie plek,2980,0,0,1059116,.,0,0,1,3971,493,3041,21,270,2,1
sub_220,20,2,52,62,de slechte plek,2640,0,0,1059116,.,0,0,1,3971,493,3041,15,139,2,1
sub_220,20,2,52,62,het spijt me,2910,0,0,1059116,.,0,0,1,3971,493,3041,11,9737,3,2
sub_220,20,2,52,62,het spijt me,2200,0,0,1059116,53,5e-4,2,1,3971,493,3041,11,9737,3,2
sub_220,20,2,52,62,het spijt me,4180,0,0,1059116,.,0,0,1,3971,493,3041,11,9737,3,2
sub_220,20,2,52,62,ik weet niet,1960,0,0,1059116,.,0,0,1,3971,493,3041,NA,NA,NA,NA
sub_220,20,2,52,62,ik weet niet,1640,0,0,1059116,.,0,0,1,3971,493,3041,NA,NA,NA,NA
sub_220,20,2,52,62,je hebt gelijk,3210,0,0,1059116,.,0,0,1,3971,493,3041,5,17746,3,2
sub_220,20,2,52,62,je hebt gelijk,2870,0,0,1059116,.,0,0,1,3971,493,3041,5,17746,3,2
sub_220,20,2,52,62,ik hou van je,1010,0,0,1059116,.,0,0,1,3971,493,3041,4,3476,2,1
sub_220,20,2,52,62,ik hou van je,1810,0,0,1059116,.,0,0,1,3971,493,3041,4,3476,2,1
sub_220,20,2,52,62,ik hou van je,2870,0,0,1059116,.,0,0,1,3971,493,3041,4,3476,2,1
sub_220,20,2,52,62,ik dacht dat,1830,0,0,1059116,.,0,0,1,3971,493,3041,7,65317,3,2
